"","city","floor","total_area","living_area","kitchen_area","room_count","height","is_studio","view_airport","view_building","view_city","view_cottages","view_east","view_field","view_forest","view_garden","view_highway","view_house","view_mall","view_north","view_parking","view_playground","view_school","view_south","view_street","view_water","view_west","view_yard","total_price"
"17985","Тюмень",8,47.45,23.12,10.99,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100000
"17987","Тюмень",16,44.65,15.1,14.69,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000
"17991","Екатеринбург",16,26.53,11.77,4.76,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3926440
"17993","Тюмень",6,24.22,10.2,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06
"17997","Тюмень",7,67.83,32.04,13.61,3,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5240000
"18000","Саратов",1,65.1,35.32,10.48,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4557000
"18004","Самара",19,61.15,29.52,9.67,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3840969
"18006","Тюмень",10,26.8,12.1,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010000
"18008","Тула",10,47.3,24.2,6,2,"2.7","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3944800
"18011","Чебоксары",3,34.2,15.1,8.6,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1881000
"18013","Ижевск",3,37.8,13.6,12,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2395000
"18015","Железногорск",9,59.59,32.78,11.11,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502780
"18016","Екатеринбург",4,33.61,10.83,14.11,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2638385
"18017","ПГТ Медведево",10,63.92,33.14,11.39,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2537000
"18018","Самара",17,43,15.4,16.4,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2214000
"18019","Железногорск",10,59.59,32.78,11.11,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502780
"18020","Тула",2,32.48,14.04,5.59,1,"2.7","1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2744560
"18023","Тула",1,43,16.2,12.3,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4558000
"18024","Екатеринбург",7,50.4,22.5,14.2,2,"2.75","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049200
"18025","Орел",8,66.9,34.5,10.5,2,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5409740
"18026","Владивосток",15,44.04,12.49,18.24,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7756320
"18028","Саратов",2,39.81,18.04,10,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2348790
"18047","Самара",21,24.95,12.6,4.19,1,"2.54","1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1656291
"18050","Архангельск",7,40.93,26.62,5.02,2,"2.7","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3274240
"18051","Краснодар",11,81.2,44.9,12.3,3,"2.75","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6747720
"18053","Тюмень",5,54.08,22.44,14.12,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3940000
"18066","Самара",10,59.45,26.2,13.2,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5145893
"18068","Краснодар",10,37.2,13.2,9.8,1,"2.78","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720000
"18069","Екатеринбург",17,44.17,12.2,19,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369850
"18070","Краснодар",13,88.28,55.02,15.3,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7459660
"18071","Краснодар",4,61.1,31.3,12.9,2,"2.77","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7729150
"18072","Самара",17,52.66,21.66,13.77,2,"2.54","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3250200
"18073","Новочебоксарск",10,76.67,44.41,15.24,3,"2.5","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3373480
"18076","Тюмень",15,48.98,24.07,10.99,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050000
"18078","Тюмень",2,40.95,11.78,15.1,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089000
"18079","Екатеринбург",14,98.2,52.66,14.17,3,"2.74","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12620664
"18081","Ижевск",5,42.41,26.24,4.91,1,"2.6","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3574669
"18082","Новосибирск",16,81.58,43.9,13.92,3,"2.72","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10360660
"18085","Нижний Новгород",19,71.2,28,15.9,2,"2.55","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010000
"18087","Чебоксары",6,44.3,16.4,14.8,1,"2.7","0",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2746600
"18088","Саранск",2,43.24,15.61,11.55,1,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2680880
"18090","Ростов на дону",11,37.45,10.5,17,1,"0","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5018300
"18091","Самара",22,40.57,16.82,11.51,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3941026
"18092","Екатеринбург",0,25.67,10.03,5.64,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2181950
"18093","Краснодар",7,43.5,18.3,10.9,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5611500
"18094","Тюмень",5,67.73,32.24,16.89,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5520000
"18095","Краснодар",14,40.54,14.8,11.93,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4520210
"18096","Тюмень",8,92.64,45.32,15.49,3,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500000
"18097","Тула",15,61.9,27.8,10.1,2,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4964400
"18098","ПГТ Медведево",8,60.13,33.11,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2320000
"18100","Тюмень",13,36.93,13.46,9.84,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"18104","Нижний Новгород",14,35.99,12.02,13.83,1,"2.6","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714690
"18105","Тюмень",1,24.72,10.02,2.08,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360000
"18107","Уфа",5,34.06,12.3,12.1,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3830000
"18110","Орел",15,29.5,14.6,5,1,"2.76","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2905750
"18111","Чебоксары",7,39.96,16.96,11.75,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1830000
"18116","Киров",8,70.4,37.3,11.2,3,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5280000
"18117","Чебоксары",12,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991808
"18119","Самара",7,58.15,24.7,12.6,2,"2.54","0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4272741
"18123","Самара",10,62.17,29.52,9.95,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5688516
"18124","Тюмень",12,66.66,31.61,14.87,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450000
"18126","Чебоксары",13,61.46,28.39,14.51,2,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827160
"18130","Тюмень",9,37.39,14.22,11.87,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"18131","Чебоксары",3,62.1,19.6,18.9,2,"3","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804960.15
"18133","Краснодар",4,45.2,27.7,5.9,2,"2.77","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5604800
"18134","Тюмень",15,49.85,16.77,13.48,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000
"18142","Тюмень",4,36.9,13.46,9.84,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743000
"18153","Новосибирск",13,48.17,18.3,11.4,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938370
"18154","Белгород",10,74.7,36.6,9,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5355260
"18156","Краснодар",10,38.6,18.5,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4844300
"18158","Ижевск",4,39.9,14,5.59,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3099170
"18165","Тюмень",13,33.88,20.86,4.47,1,"2.7","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3420000
"18168","Екатеринбург",6,48.71,26.74,11.7,2,"2.7","0",0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,4091640
"18172","Саранск",16,56.93,30.76,9.73,2,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3529660
"18174","ПГТ Медведево",10,64.4,33.14,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2474000
"18175","Екатеринбург",0,66.95,36.19,15.43,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4418700
"18177","Челябинск",5,34.93,21.19,17.5,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1816360
"18179","Тюмень",7,57.64,24.61,13.92,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260000
"18180","Екатеринбург",10,30.4,9.4,9.6,1,"2.5","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5042026
"18186","Тюмень",10,57.08,33.45,12.81,1,"2.67","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008000
"18189","Чебоксары",12,86,44.1,10.1,3,"3","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5410088
"18191","Тюмень",1,50,14.08,16.2,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570000
"18192","Екатеринбург",3,57.59,26.28,13.18,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3887325
"18197","ПГТ Медведево",2,40.86,17.1,12.5,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1582000
"18200","Чебоксары",10,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991808
"18202","Екатеринбург",19,60.69,25.24,18.06,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6797280
"18203","Уфа",14,49.6,14.2,18.1,1,"2.7","0",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5505000
"18208","Тюмень",7,57.64,24.61,13.92,2,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260000
"18209","Тюмень",13,50.84,19.92,13.61,2,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3800000
"18213","Тюмень",6,51.22,26.81,9.36,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3830000
"18215","Ставрополь",12,68.6,36.7,15.7,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145000
"18219","Екатеринбург",1,71.56,40.05,15.7,3,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4436720
"18220","Уфа",10,40.2,17.9,11.5,1,"2.7","0",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4301000
"18221","Тюмень",2,23.07,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880000
"18223","ПГТ Медведево",9,55.91,28.79,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2141000
"18230","Екатеринбург",6,54.19,25.89,17.06,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3684920
"18232","Ростов на дону",23,53.01,34.4,11.5,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6785280
"18235","Самара",2,59.61,31.93,9.79,2,"2.7","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4113090
"18236","Новосибирск",3,48.17,18.3,11.4,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938370
"18237","Екатеринбург",17,59.28,22.34,21.82,2,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7706400
"18241","Челябинск",2,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1933125
"18245","Новосибирск",8,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"18248","Тюмень",6,53.96,26.38,12.12,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390000
"18252","Тюмень",3,22.57,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110000
"18253","Екатеринбург",0,66.29,26.67,11.94,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4574010
"18254","Чебоксары",3,64.17,33.14,11.62,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2827000
"18255","Чебоксары",13,83.08,43.45,11.62,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3615000
"18256","Йошкар-Ола",1,87.17,47.78,13.68,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224920
"18259","Тюмень",14,54.7,28.85,12.68,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280000
"18261","Самара",7,52.66,21.66,13.77,2,"2.54","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3602568
"18264","Уфа",4,41.8,16.2,12.8,1,"2.7","0",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4472000
"18267","Тюмень",13,24.2,12.1,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360000
"18269","Екатеринбург",2,29.11,8.5,8.4,1,"2.5","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4329240
"18270","Пермь",17,79.3,43.4,13.23,3,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5551000
"18271","Владивосток",15,64.95,27.48,21.57,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7664100
"18273","Нижний Новгород",11,41.55,16.6,15.2,1,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333665
"18274","Краснодар",15,66.54,36.3,13,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6421110
"18277","Нижний Новгород",14,82.14,35.79,18.79,2,"2.6","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8706840
"18281","Новосибирск",12,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"18282","Самара",1,55.36,24.1,12.36,2,"2.54","0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5066184
"18284","Саратов",19,54.63,10.65,11.29,2,"0","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2458000
"18285","Чебоксары",12,63.75,39.69,8.81,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653750
"18287","Краснодар",10,87,49.6,11.2,3,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8439000
"18293","Тюмень",3,39.5,13.95,12.01,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410000
"18294","Ижевск",2,54.1,27.1,10.6,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3030000
"18299","Орел",1,64.51,28.65,11.1,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3995749
"18300","Краснодар",4,58.9,29.8,12.9,2,"2.77","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7421400
"18303","Тюмень",7,39.83,15.1,11.68,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980000
"18304","Тюмень",1,29.38,12.94,2.08,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670000
"18305","Тюмень",15,41.43,14.05,13.98,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870000
"18307","Йошкар-Ола",7,38.38,18.89,8.71,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558228
"18310","Саранск",12,41.18,17.01,12.42,1,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2553160
"18314","Нижний Новгород",4,46,18.7,13.3,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520000
"18315","Челябинск",4,24.45,14.5,14.15,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234731
"18317","Ставрополь",12,65.3,31.4,17.8,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4962800
"18322","Чебоксары",7,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"18324","Ростов на дону",21,53.01,34.4,11.5,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6785280
"18325","Самара",23,46.59,19.32,13.81,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4891950
"18326","ПГТ Медведево",6,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563000
"18327","Челябинск",7,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1953668
"18329","Тюмень",5,40.99,11.69,16.04,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450000
"18332","Ижевск",8,42.4,27.7,5.1,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2969400
"18333","Ижевск",3,70.3,42.14,4.87,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4841235
"18337","Йошкар-Ола",6,38.28,18.89,8.69,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499720
"18342","Челябинск",5,67.05,32.35,16.38,2,"2.64","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3352500
"18347","Тюмень",7,37.68,13.95,10.32,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000
"18351","Тюмень",14,37.51,13.59,13.45,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3980000
"18357","Железногорск",1,63.53,32.23,11.92,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668260
"18365","Чебоксары",6,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"18370","Тула",12,47.7,26.4,6.2,2,"2.7","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4960800
"18371","Тюмень",10,37.09,14.22,11.7,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"18372","Тюмень",3,24.22,10.2,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360000
"18374","Екатеринбург",14,68,34.7,15.5,3,"2.75","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5865500
"18376","Ижевск",7,62.6,39.29,4.73,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4444600
"18380","Тюмень",6,50.8,14.08,16.02,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3870000
"18387","Чебоксары",10,106,53,19.1,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10176000
"18388","Новосибирск",23,39.16,22.72,5.04,1,"2.72","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6265600
"18389","Челябинск",10,69.53,45.19,16.38,3,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2628373
"18390","Екатеринбург",0,66.95,36.19,15.43,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4418700
"18391","Ижевск",3,54.1,27.1,10.6,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3030000
"18393","Екатеринбург",13,66.09,34.01,14.85,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4394985
"18394","Тюмень",8,33.88,20.86,4.47,1,"2.7","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3420000
"18396","Екатеринбург",8,35.43,10.38,15.38,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3231216
"18397","Красноярск",3,62.1,32.5,13,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952000
"18398","ПГТ Медведево",9,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1554000
"18402","Краснодар",11,37.28,16.95,10.61,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4287200
"18405","Пермь",16,75.4,39,10.7,3,"2.74","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5429000
"18407","Тюмень",3,40.2,14.63,17.76,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420000
"18409","Екатеринбург",2,51.57,24.17,15.38,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3609900
"18412","Самара",14,41.84,17.93,11.04,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3598240
"18413","Ижевск",8,37.59,21.76,5.32,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3266571
"18415","Уфа",11,49.94,19.5,16.5,1,"2.7","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393000
"18416","Самара",21,58.2,26.3,16.6,2,"2.54","0",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4008573
"18418","Краснодар",5,25.8,12.1,5.6,1,"2.77","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3870000
"18419","Казань",19,35.29,12.38,10.73,1,"2.68","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5090000
"18420","ПГТ Медведево",6,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563000
"18421","ПГТ Медведево",6,39.82,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1568000
"18422","Краснодар",7,38.4,18.5,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5049600
"18423","Нижний Новгород",10,48.09,17.66,13.77,1,"3","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6064149
"18430","Тюмень",4,34.1,18.21,5,1,"2.7","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032000
